anime_id,name,episodes,aired,image_url,genres,type
1596,牙狼〈GARO〉-炎の刻印-,24,"Oct 4, 2014 to Mar 28, 2015",https://cdn.myanimelist.net/images/anime/5/63667.jpg,"Action, Demons, Fantasy, Magic, Supernatural",TV
788,デート・ア・ライブ,12,"Apr 6, 2013 to Jun 22, 2013",https://cdn.myanimelist.net/images/anime/13/44844.jpg,"Sci-Fi, Harem, Comedy, Romance, Mecha, School",TV
519,耳をすませば,1,"Jul 15, 1995",https://cdn.myanimelist.net/images/anime/1899/109259.jpg,"Slice of Life, Drama, Romance, Shoujo",Movie
1886,劇場版 暗殺教室 365日の時間,1,"Nov 19, 2016",https://cdn.myanimelist.net/images/anime/4/84834.jpg,"Action, Comedy, School, Shounen",Movie
201,ヱヴァンゲリヲン新劇場版:破,1,"Jul 27, 2009",https://cdn.myanimelist.net/images/anime/5/74983.jpg,"Action, Sci-Fi, Psychological, Drama, Mecha",Movie
939,涼宮ハルヒちゃんの憂鬱,25,"Feb 14, 2009 to May 8, 2009",https://cdn.myanimelist.net/images/anime/1786/112350.jpg,"Comedy, Parody",ONA
248,刀語,12,"Jan 26, 2010 to Dec 11, 2010",https://cdn.myanimelist.net/images/anime/1112/119225.jpg,"Action, Adventure, Historical, Martial Arts, Romance",TV
1005,ハイキュー!!,25,"Apr 6, 2014 to Sep 21, 2014",https://cdn.myanimelist.net/images/anime/7/76014.jpg,"Comedy, Sports, Drama, School, Shounen",TV
737,荒川アンダー ザブリッジ×ブリッジ,13,"Oct 4, 2010 to Dec 27, 2010",https://cdn.myanimelist.net/images/anime/1851/98621.jpg,"Comedy, Romance, Seinen",TV
1485,生徒会役員共＊ OAD,10,"May 16, 2014 to Sep 17, 2020",https://cdn.myanimelist.net/images/anime/5/79008.jpg,"Slice of Life, Comedy, School, Shounen",OVA
1126,ゴールデンタイム,24,"Oct 4, 2013 to Mar 28, 2014",https://cdn.myanimelist.net/images/anime/12/52091.jpg,"Comedy, Drama, Romance",TV
1011,機動戦士ガンダム 鉄血のオルフェンズ,25,"Oct 4, 2015 to Mar 27, 2016",https://cdn.myanimelist.net/images/anime/6/75879.jpg,"Action, Drama, Mecha, Sci-Fi, Space",TV
1601,AKIBA'S TRIP THE ANIMATION,13,"Jan 4, 2017 to Mar 29, 2017",https://cdn.myanimelist.net/images/anime/9/83185.jpg,"Action, Comedy, Supernatural, Ecchi",TV
646,デジモンアドベンチャーtri.（トライ）第２章「決意」,1,"Mar 12, 2016",https://cdn.myanimelist.net/images/anime/2/77425.jpg,"Action, Adventure, Comedy, Drama",Movie
1766,冴えない彼女〈ヒロイン〉の育てかた♭ #0 「恋と純情のサービス回」,1,"Apr 6, 2017",https://cdn.myanimelist.net/images/anime/12/85115.jpg,"Harem, Comedy, Romance, Ecchi, School",Special
1479,マケン姫っ！,12,"Oct 5, 2011 to Dec 21, 2011",https://cdn.myanimelist.net/images/anime/1215/123362.jpg,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV
328,彼氏彼女の事情,26,"Oct 2, 1998 to Mar 26, 1999",https://cdn.myanimelist.net/images/anime/1222/108880.jpg,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV
1311,世紀末オカルト学院,13,"Jul 6, 2010 to Sep 28, 2010",https://cdn.myanimelist.net/images/anime/5/75257.jpg,"Sci-Fi, Mystery, Comedy, Supernatural, School",TV
697,文豪ストレイドッグス,12,"Apr 7, 2016 to Jun 23, 2016",https://cdn.myanimelist.net/images/anime/3/79409.jpg,"Action, Comedy, Mystery, Seinen, Super Power, Supernatural",TV
107,ルパン三世,23,"Oct 24, 1971 to Mar 26, 1972",https://cdn.myanimelist.net/images/anime/10/15625.jpg,"Action, Adventure, Mystery, Comedy, Seinen",TV
915,ワンパンマン OVA「ロード・トゥ・ヒーロー」,1,"Dec 4, 2015",https://cdn.myanimelist.net/images/anime/1802/124744.jpg,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural",OVA
837,僕のヒーローアカデミア救え!救助訓練!,1,"Apr 4, 2017",https://cdn.myanimelist.net/images/anime/1812/111684.jpg,"Action, Comedy, School, Shounen, Super Power",OVA
1887,冴えない彼女の育てかた Fine,1,"Oct 26, 2019",https://cdn.myanimelist.net/images/anime/1671/111411.jpg,"Harem, Comedy, Romance, Ecchi, School",Movie
858,Fate/EXTRA Last Encore,10,"Jan 28, 2018 to Apr 1, 2018",https://cdn.myanimelist.net/images/anime/1122/90836.jpg,"Action, Fantasy, Magic",TV
475,ノラガミ ARAGOTO,13,"Oct 3, 2015 to Dec 26, 2015",https://cdn.myanimelist.net/images/anime/1689/94850.jpg,"Action, Adventure, Comedy, Supernatural, Shounen",TV
