anime_id,name,episodes,aired,image_url,genres,type
498,機動戦士ガンダムSEED DESTINY,50,"Oct 9, 2004 to Oct 1, 2005",https://cdn.myanimelist.net/images/anime/1700/91080.jpg,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV
517,劇場版 カードキャプターさくら,1,"Aug 21, 1999",https://cdn.myanimelist.net/images/anime/1733/90336.jpg,"Comedy, Drama, Magic, Fantasy, Shoujo",Movie
464,機動戦士ガンダム00 セカンドシーズン,25,"Oct 5, 2008 to Mar 29, 2009",https://cdn.myanimelist.net/images/anime/9/12782.jpg,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV
953,魔法少女リリカルなのは,13,"Oct 3, 2004 to Dec 26, 2004",https://cdn.myanimelist.net/images/anime/1052/136283.jpg,"Action, Comedy, Drama, Magic, Super Power",TV
726,アキカン!,12,"Jan 4, 2009 to Mar 29, 2009",https://cdn.myanimelist.net/images/anime/5/47093.jpg,"Comedy, Ecchi, Fantasy, Romance",TV
729,アマガミSS+ plus,13,"Jan 6, 2012 to Mar 30, 2012",https://cdn.myanimelist.net/images/anime/1951/114976.jpg,"Slice of Life, Comedy, Romance, School",TV
1353,真剣で私に恋しなさい！,12,"Oct 2, 2011 to Dec 18, 2011",https://cdn.myanimelist.net/images/anime/4/32541.jpg,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",TV
718,11eyes イレブンアイズ,12,"Oct 7, 2009 to Dec 23, 2009",https://cdn.myanimelist.net/images/anime/6/73520.jpg,"Action, Ecchi, Super Power, Supernatural",TV
788,デート・ア・ライブ,12,"Apr 6, 2013 to Jun 22, 2013",https://cdn.myanimelist.net/images/anime/13/44844.jpg,"Sci-Fi, Harem, Comedy, Romance, Mecha, School",TV
1547,百花繚乱 サムライブライド,12,"Apr 5, 2013 to Jun 21, 2013",https://cdn.myanimelist.net/images/anime/5/45248.jpg,"Action, Ecchi, Comedy, Harem, Samurai, School",TV
1269,這いよれ！ニャル子さん W,12,"Apr 8, 2013 to Jul 1, 2013",https://cdn.myanimelist.net/images/anime/10/47533.jpg,"Sci-Fi, Comedy, Parody",TV
770,カンピオーネ！ ～まつろわぬ神々と神殺しの魔王～,13,"Jul 6, 2012 to Sep 28, 2012",https://cdn.myanimelist.net/images/anime/13/75662.jpg,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV
1513,はぐれ勇者の鬼畜美学〈エステティカ〉,12,"Jul 6, 2012 to Sep 21, 2012",https://cdn.myanimelist.net/images/anime/9/74047.jpg,"Action, Super Power, Ecchi, Fantasy",TV
187,劇場版 クラナド,1,"Sep 15, 2007",https://cdn.myanimelist.net/images/anime/13/75650.jpg,"Drama, Romance, Fantasy, School",Movie
800,ドッグデイズ',13,"Jul 7, 2012 to Sep 29, 2012",https://cdn.myanimelist.net/images/anime/9/42105.jpg,"Action, Adventure, Magic, Fantasy",TV
776,鋼殻のレギオス,24,"Jan 11, 2009 to Jun 21, 2009",https://cdn.myanimelist.net/images/anime/9/12238.jpg,"Action, Adventure, Fantasy, School, Sci-Fi",TV
329,風のスティグマ,24,"Apr 13, 2007 to Sep 21, 2007",https://cdn.myanimelist.net/images/anime/1558/100478.jpg,"Action, Magic, Romance, Fantasy, Shounen",TV
1280,生徒会の一存,12,"Oct 3, 2009 to Dec 19, 2009",https://cdn.myanimelist.net/images/anime/7/19646.jpg,"Harem, Comedy, Parody, School",TV
1345,緋弾のアリア,12,"Apr 15, 2011 to Jul 1, 2011",https://cdn.myanimelist.net/images/anime/9/30095.jpg,"Action, Comedy, Romance, School",TV
518,劇場版 カードキャプターさくら 封印されたカード,1,"Jul 15, 2000",https://cdn.myanimelist.net/images/anime/1652/90326.jpg,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie
320,ドラゴノーツ-ザ・レソナンス-,25,"Oct 4, 2007 to Mar 27, 2008",https://cdn.myanimelist.net/images/anime/1523/134026.jpg,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV
558,ああっ女神さまっ,24,"Jan 7, 2005 to Jul 8, 2005",https://cdn.myanimelist.net/images/anime/1976/99376.jpg,"Comedy, Supernatural, Magic, Romance, Seinen",TV
1378,星空へ架かる橋,12,"Apr 11, 2011 to Jun 27, 2011",https://cdn.myanimelist.net/images/anime/3/73521.jpg,"Comedy, Ecchi, Harem, Romance, School",TV
419,おねがい☆ティーチャー,12,"Jan 10, 2002 to Mar 28, 2002",https://cdn.myanimelist.net/images/anime/13/5241.jpg,"Sci-Fi, Comedy, Drama, Romance, School",TV
565,蒼き鋼のアルペジオ ‐アルス・ノヴァ‐,12,"Oct 8, 2013 to Dec 24, 2013",https://cdn.myanimelist.net/images/anime/6/56143.jpg,"Action, Sci-Fi, Seinen",TV
322,ご愁傷さま二ノ宮くん,12,"Oct 5, 2007 to Dec 21, 2007",https://cdn.myanimelist.net/images/anime/6/75603.jpg,"Harem, Comedy, Ecchi, Fantasy",TV
325,一騎当千 Dragon Destiny,12,"Feb 26, 2007 to May 14, 2007",https://cdn.myanimelist.net/images/anime/6/85202.jpg,"Action, Super Power, Ecchi, Martial Arts, School",TV
1329,この中に1人、妹がいる！,12,"Jul 6, 2012 to Sep 28, 2012",https://cdn.myanimelist.net/images/anime/5/75534.jpg,"Comedy, Ecchi, Harem, Mystery, Romance, School",TV
362,ef - a tale of memories.,12,"Oct 7, 2007 to Dec 23, 2007",https://cdn.myanimelist.net/images/anime/1246/107820.jpg,"Mystery, Drama, Romance",TV
1268,這いよれ！ニャル子さん,12,"Apr 10, 2012 to Jun 26, 2012",https://cdn.myanimelist.net/images/anime/6/49081.jpg,"Sci-Fi, Comedy, Parody",TV
789,デート・ア・ライブⅡ,10,"Apr 12, 2014 to Jun 14, 2014",https://cdn.myanimelist.net/images/anime/1703/135124.jpg,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV
675,かのこん,12,"Apr 5, 2008 to Jun 21, 2008",https://cdn.myanimelist.net/images/anime/11/9490.jpg,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",TV
557,Aチャンネル,12,"Apr 8, 2011 to Jun 24, 2011",https://cdn.myanimelist.net/images/anime/1333/110595.jpg,"Comedy, School, Seinen, Slice of Life",TV
1375,俺たちに翼はない -under the innocent sky.,12,"Apr 4, 2011 to Jun 20, 2011",https://cdn.myanimelist.net/images/anime/9/75449.jpg,"Comedy, Drama, Ecchi, Harem, Romance",TV
