anime_id,prediction_explicit,prediction_implicit,novelty,genres,name,type,episodes,aired,producers,licensors,studios,source,duration,rating,synopsis,image_url,unknown,score
4672,0.8115771412849426,0.064395971596241,3.3367214563745,"Action, Sci-Fi, Police, Psychological, Mecha, Seinen",攻殻機動隊2.0,Movie,1,"Jul 12, 2008",Unknown,Manga Entertainment,Production I.G,Manga,1 hr. 23 min.,R+ - Mild Nudity,"Set in the year 2029 and following World Wars III and IV, a Japanese-led Asian block dominates world affairs. The alliance maintains its international supremacy through its elite security force whose cybernetically enhanced operatives tackle an array of hi-tech terrorists and other threats to international security. These augmented agents can ""ghost hack"" (i.e., download their consciousness) via the now omnipresent internet into other machines and human/machine cross breeds.

Major Motoko Kusanagi, a cybernetically augmented female agent, has been tracking a virtual entity known as the Puppet Master with her crack squad of security agents. The shape-shifting Puppet Master, a rogue creation of a rival agency of the security apparatus, has concluded that it is a life form in its own right, ""born in sea of information,"" and requested political asylum and true physical existence in defiance of its creators.

(Source: Manga Entertainment, edited)",https://cdn.myanimelist.net/images/anime/3/75608.jpg,0.2160707173950976,0.6924758565069736
11741,0.8102406859397888,0.6689788699150085,1.661865128333389,"Action, Supernatural, Magic, Fantasy",フェイト/ゼロ 2ndシーズン,TV,12,"Apr 8, 2012 to Jun 24, 2012","Aniplex, Nitroplus, Seikaisha, Notes",Aniplex of America,ufotable,Light novel,24 min. per ep.,R - 17+ (violence & profanity),"As the Fourth Holy Grail War rages on with no clear victor in sight, the remaining Servants and their Masters are called upon by Church supervisor Risei Kotomine, in order to band together and confront an impending threat that could unravel the Grail War and bring about the destruction of Fuyuki City. The uneasy truce soon collapses as Masters demonstrate that they will do anything in their power, no matter how despicable, to win.

Seeds of doubt are sown between Kiritsugu Emiya and Saber, his Servant, as their conflicting ideologies on heroism and chivalry clash. Meanwhile, an ominous bond forms between Kirei Kotomine, who still seeks to find his purpose in life, and one of the remaining Servants. As the countdown to the end of the war reaches zero, the cost of winning begins to blur the line between victory and defeat.",https://cdn.myanimelist.net/images/anime/1522/117645.jpg,0.06339756613493028,0.6608720619788171
30296,0.7408831119537354,0.0007299807039089,3.538958322869396,"Action, Romance, Ecchi, Fantasy, School",落第騎士の英雄譚《キャバルリィ》,TV,12,"Oct 3, 2015 to Dec 19, 2015","Frontier Works, Media Factory, AT-X, flying DOG, Hakuhodo DY Music & Pictures, Animatic, SB Creative",Sentai Filmworks,"SILVER LINK., Nexus",Light novel,23 min. per ep.,R - 17+ (violence & profanity),"There exist few humans in this world with the ability to manipulate their souls to form powerful weapons. Dubbed ""Blazers,"" these people study and train at the prestigious Hagun Academy to become Mage-Knights; among the students is so-called failure Ikki Kurogane, the sole F-rated Blazer. However, when the worst student in the academy sees Stella Vermillion, an A-ranked Blazer who also happens to be a princess, naked, she challenges him to a duel with dire stakes—the loser becomes the slave of the winner. There's no possible way that Stella can lose, right?

As he tries to prove his strength to a world that believes him to be the weakest, Ikki gains new friends, wisdom, and experience.",https://cdn.myanimelist.net/images/anime/9/76493.jpg,0.5368724538467836,0.7000809803323451
13357,0.6740615963935852,0.0450574830174446,3.4562666070242827,"Ecchi, Comedy, Harem, Romance, Demons, School",ハイスクールD×Dスペシャル,Special,6,"Mar 21, 2012 to Aug 29, 2012","Genco, Lantis",Funimation,TNK,Light novel,4 min. per ep.,R+ - Mild Nudity,"A series of 3-5 minute specials that were bundled with the HighSchool DxD DVD and Blu-rays. They are a stand alone set of episodes that are not a part of any story line in particular.

Special 1: Going Sunbathing! - The Occult Research Club goes on a beach outing.

Special 2: Issei's Private Training! - Issei is being given lessons in magic by Akeno.

Special 3: A Little Bold, Koneko-Chan... Nyan! - Koneko accidentally has her personality reversed magically, making her incredibly sexually active and reversing her sexual preference.

Special 4: The Untold Story of The Dress Break's Birth! - A few flashbacks of how Issei first found out and eventually perfected his special move, Dress Break.

Special 5: Making Udon! - As part of a penalty for losing a bet, Sona and Tsubaki make udon for the Occult Research Club but the udon comes to life in a peculiar way...

Special 6: Asia Transforms! - Asia wants to prove she is just as bad as any demon by using ideas found in Issei's magazines, going as far as dressing up like a harlot and seducing him.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/10/38449.jpg,0.2357820402011307,0.5864056851550943
40974,0.7058152556419373,0.0260863807052373,5.034451975954278,"Adventure, Comedy, Fantasy",くま クマ 熊 ベアー,TV,12,"Oct 7, 2020 to Dec 23, 2020",Nippon Columbia,Funimation,EMT Squared,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,"After fanatically playing the VRMMO World Fantasy Online for almost a year, the shut-in yet relatively affluent 15-year-old Yuna receives a bear costume from the game's administrators. The outfit, while somewhat embarrassing to wear, turns out to have overpowered stats and effects that make her character significantly more powerful. After accepting the bear equipment, she finds herself transported to another in-game world that prevents her from returning to reality.

Confused and unable to log out, Yuna sets out to explore this new environment. She rescues a girl named Fina from wild wolves, who then guides her to the city of Crimonia. With her eccentric bear attire, however, Yuna stands out wherever she goes, and alongside her boosted fighting prowess, her reputation quickly rises—to the point that people give her the nickname ""Bloody Bear.""

Undeterred by this change in her life, Yuna decides to take on the role of an adventurer and fully enjoy herself in her new world.",https://cdn.myanimelist.net/images/anime/1413/110712.jpg,0.19035715008476786,0.6027236345305034
38572,0.579424262046814,0.0711755827069282,4.463907117486666,Fantasy,アサシンズプライド,TV,12,"Oct 10, 2019 to Dec 26, 2019","Sotsu, AT-X, KlockWorx, Nippon Television Network, Tokyo MX, Avex Pictures, GYAO!, Kadokawa, KLab, entama",Sentai Filmworks,EMT Squared,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,"On the brink of extinction, mankind has downsized and now solely resides in the city-state of Flandore, living in cities encased by glass domes. Beyond the domes exist vicious lycanthropes who thrive in the darkness; among the citizens inside, a clear distinction between the nobility and commoners is in place. The blood of nobles enables them to utilize mana, granting them abilities that exceed human limits and greatly assist them in defeating lycanthropes.

Already 13 years of age, noble Melida Angel has yet to manifest her mana, and attends an elite academy where she is mistreated for her lack thereof. In order to help her, Kufa Vampir is ordered by the Angel family to become Melida's tutor. While Kufa seems to be a mere mentor, an ulterior motive lurks behind his job—he is to assassinate her if he confirms that she does not possess mana.

Kufa's investigation eventually leads him to determine he must eliminate Melida. However, Kufa is struck by her unwavering determination, spirit, and belief in herself when he witnesses her in a fight, choosing instead to offer a way she can manifest her magic. As Melida learns to use mana with the help of Kufa's teachings, Kufa forsakes his mission and jeopardizes everything to keep his discovery of Melida unknown to the Angel family and his own guild. However, both Kufa and Melida will soon realize that hiding their secret will not be the only challenge they face, as unforeseen trouble is waiting just around the corner.",https://cdn.myanimelist.net/images/anime/1267/103421.jpg,0.15554072502795782,0.4946475546430428
5507,0.767752468585968,0.0345317982137203,2.908053451186672,"Action, Military, Romance",戦場のヴァルキュリア,TV,26,"Apr 5, 2009 to Sep 27, 2009","Aniplex, Sega, Sakura Create",Unknown,A-1 Pictures,Game,24 min. per ep.,PG-13 - Teens 13 or older,"In its expansion west to gain resources, the Europan Imperial Alliance invades the neutral Principality of Gallia, seeking to take control of its vast Ragnite deposits. Their strategic advantage, technological superiority, and military might make opposition nonexistent, so they steamroll through the border of the sleepy principality with ease.

As Imperial forces run through his quiet hometown, Welkin Gunther and his younger sister Isara jump into action, banding with the leader of the local militia to push the occupational forces out of the village. Quickly retreating to the Gallian capital, they are organized into a unit with the remnants of the militia, tasked with assisting in repelling the Imperial presence from the country.

Though unfamiliar with war, the newly formed Squad Seven must defend their country from annexation. But as the battle rages on through the streets of Gallia, ancient secrets will bring the team closer than they'd ever anticipated.",https://cdn.myanimelist.net/images/anime/6/53901.jpg,0.3043610158073925,0.6750741780302529
873,0.6687408685684204,0.0123951099812984,2.926572498953909,"Adventure, Drama, Fantasy, Game, Sci-Fi",.hack//Roots,TV,26,"Apr 6, 2006 to Sep 28, 2006","TV Tokyo, Bandai Visual, CyberConnect2","Funimation, Bandai Entertainment",Bee Train,Original,24 min. per ep.,PG-13 - Teens 13 or older,"After the termination of the incredibly popular virtual reality MMORPG ""The World,"" a new version of the game—The World R:2—is brought online. On his first day in the game, newcomer Haseo thinks he has made some friends to quest with. However, as if mocking his sentiments, they kill his character just for fun. Luckily, he is saved by a mysterious, one-armed player named Ovan who offers to show him around The World. 

Alongside Ovan and his cleric friend Shino, Haseo enjoys a wonderful first year in the game. But this peaceful life is shattered when Shino's character is killed by a familiar figure notoriously known as Tri-Edge, whose victims have all fallen into comas in the real world. In a fit of rage, Haseo vows to find the elusive Tri-Edge and kill him.

Taking place during Haseo's first year in The World, .hack//Roots explores the friendships Haseo built in the game before Tri-Edge ripped them away.",https://cdn.myanimelist.net/images/anime/3/13050.jpg,0.39457645531682967,0.6139079859181023
550,0.67258620262146,0.6615755558013916,2.8458111423094508,"Action, Game, Comedy, Fantasy, Shounen",遊☆戯☆王,TV,27,"Apr 4, 1998 to Oct 10, 1998",Nihon Ad Systems,Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"Bullies often target someone frail and weak—someone exactly like Yuugi Mutou. His beautiful childhood friend, Anzu Mazaki, is always there to stand up for him, but he can't depend on her forever. Katsuya Jonouchi, who is almost always accompanied by his verbal sparring partner Hiroto Honda, doesn't seem like a bad person either, despite always bringing Yuugi trouble. But most of all, Yuugi wishes for a true friend who understands him and would never betray him.

Yuugi treasures his Millennium Puzzle, an ancient Egyptian artifact that was brought into his grandfather's game shop. Believing that solving the puzzle will grant him his wish, he completes the puzzle, unleashing a new personality within him—the soul of the ""King of Games.""

Dark, twisted, strong, and reliable, the new personality named Yami Yuugi is the exact opposite of Yuugi. Upon any injustice toward him, Yami Yuugi takes over Yuugi's body and forces the opponent into a ""Shadow Game."" The stakes are high as whoever loses shall have a taste of the darkness that resides within their own heart.",https://cdn.myanimelist.net/images/anime/4/47487.jpg,0.037939566606582285,0.5456568754184845
25157,0.659301221370697,0.0722071230411529,3.6104172868515407,"Action, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School, Shounen",トリニティセブン,TV,12,"Oct 8, 2014 to Dec 24, 2014","TV Tokyo, Sotsu, Plum, Kadokawa Shoten, AT-X, Studio Mausu, Avex Pictures, Q-Tec, Docomo Anime Store, DeNA",Sentai Filmworks,Seven Arcs Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"One day, the bright red sun stopped shining, causing the ""Breakdown Phenomenon""—the destruction of Arata Kasuga's town and the disappearance of the people inhabiting it. All, however, is not yet lost; by utilizing the magical grimoire given to him by his childhood friend and cousin Hijiri Kasuga, Arata's world gets artificially reconstructed.

In order to investigate the phenomenon, Lilith Asami appears before Arata, whose artificial world suddenly disintegrates. He is given two choices: hand over the book, or die. However, Arata chooses the third option—enrolling in the top-secret magic school Royal Biblia Academy, where six other magical users await him. Together with Lilith, these six form the Trinity Seven, the elite of the school who each bolster their own power and skill.

With the ambition to save Hijiri and the help of his newfound friends, Arata stops at nothing to prevent the destruction of his beloved hometown and to bring his best friend back.",https://cdn.myanimelist.net/images/anime/12/67795.jpg,0.19132461802328152,0.565705900701214
35994,0.640076756477356,0.0704262107610702,4.654962354249375,"Adventure, Horror, Psychological, Thriller",殺戮の天使,TV,16,"Jul 6, 2018 to Oct 26, 2018","Lantis, AT-X, KBS, Kadokawa",Funimation,J.C.Staff,Game,23 min. per ep.,R - 17+ (violence & profanity),"With dead and lifeless eyes, Rachel Gardner wishes only to die. Waking up in the basement of a building, she has no idea how or why she's there. She stumbles across a bandaged murderer named Zack, who is trying to escape. After promising to kill her as soon as he is free, Rachel and Zack set out to ascend through the building floor by floor until they escape.

However, as they progress upward, they meet more twisted people, and all of them seem familiar with Rachel. What is her connection to the building, and why was she placed in it? Facing a new boss on each floor, can Rachel and Zack both achieve their wishes?",https://cdn.myanimelist.net/images/anime/1862/95624.jpg,0.149744223735319,0.5420102499289486
3901,0.7641311287879944,0.4528303146362304,2.0981431228710883,"Action, Comedy, Historical, Mystery, Supernatural",バッカーノ!,Special,3,"Feb 27, 2008 to May 28, 2008",Aniplex,"Funimation, Aniplex of America",Brain's Base,Light novel,29 min. per ep.,R - 17+ (violence & profanity),"In 1929, Ladd Russo spared Graham Specter's life and earned his unwavering loyalty. Three years later, Graham is infuriated upon learning that Ladd was pushed off the train after the events aboard the Flying Pussyfoot. As a man of bizarre yet passionate philosophies, he plans to make an offering to Ladd by kidnapping Eve Genoard and subsequently capturing Jacuzzi Splot, who has been living in the Genoard mansion with his gang.

Meanwhile, Jacuzzi and his gang take in an unfamiliar woman, Elmer C. Albatross pays a visit to the prison to meet an old friend, and Czeslaw Meyer runs into the man he hoped he would never see again.

These seemingly separate storylines merge, tying up several loose ends and revealing the whole truth of the anomaly that occurred aboard the Advena Avis in 1711.",https://cdn.myanimelist.net/images/anime/7/9129.jpg,0.09911080145294639,0.6311270633209848
246,0.6655528545379639,0.0428753867745399,3.0995916630855502,"Adventure, Comedy, Fantasy, Romance, Shounen",レイヴ,TV,51,"Oct 13, 2001 to Sep 28, 2002","TBS, Kodansha",Tokyopop,Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"Fifty years ago, malevolent stones known as Dark Brings brought about the ""Overdrive,"" a calamitous event that destroyed one-tenth of the world. In the present day, the nefarious organization Demon Card seeks the Dark Brings' power for their all but innocent intentions. 

Haru Glory, a sword-wielding silver-haired teenager, inherits the title of Rave Master: the person who wields the power of the legendary Rave Stones, artifacts capable of destroying the Dark Brings. However, the many Rave Stones were scattered across the globe as a result of the Overdrive, allowing Demon Card to continue their malpractices. 

Groove Adventure Rave follows Haru, his strange dog Plue, the fiery blonde Ellie, and the infamous thief Musica, as they embark on a great journey that will take them around the vast world, searching for the Rave Stones that will finally end Demon Card's injustice.",https://cdn.myanimelist.net/images/anime/9/20134.jpg,0.2671599493516031,0.5858742735006918
37999,0.7373446822166443,0.988570272922516,2.7872169780433977,"Comedy, Psychological, Romance, School, Seinen",かぐや様は告らせたい～天才たちの恋愛頭脳戦～,TV,12,"Jan 12, 2019 to Mar 30, 2019","Aniplex, Mainichi Broadcasting System, Magic Capsule, Shueisha, JR East Marketing & Communications",Aniplex of America,A-1 Pictures,Manga,25 min. per ep.,PG-13 - Teens 13 or older,"At the renowned Shuchiin Academy, Miyuki Shirogane and Kaguya Shinomiya are the student body's top representatives. Ranked the top student in the nation and respected by peers and mentors alike, Miyuki serves as the student council president. Alongside him, the vice president Kaguya—eldest daughter of the wealthy Shinomiya family—excels in every field imaginable. They are the envy of the entire student body, regarded as the perfect couple.

However, despite both having already developed feelings for the other, neither are willing to admit them. The first to confess loses, will be looked down upon, and will be considered the lesser. With their honor and pride at stake, Miyuki and Kaguya are both equally determined to be the one to emerge victorious on the battlefield of love!",https://cdn.myanimelist.net/images/anime/1295/106551.jpg,0.0008166975042081263,0.590039085274157
440,0.6290664076805115,0.0891725793480873,3.110764963683675,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",少女革命ウテナ,TV,39,"Apr 2, 1997 to Dec 24, 1997","TV Tokyo, Audio Tanaka","Nozomi Entertainment, Central Park Media",J.C.Staff,Original,23 min. per ep.,PG-13 - Teens 13 or older,"Years ago, a tragic incident befell a young princess when both her parents died. Devastated, it seemed nothing would calm this poor soul. However, a prince traveling through the area came to see the princess, hoping to cheer her up. After wiping her sorrowful tears, the prince gave her a ring carrying a rose emblem and told her as long as she holds onto the ring, they are destined to meet again. The event leaves a deep impression on the girl, Utena Tenjou, leading her to become a prince herself. 

Years later, Utena attends Ootori Academy, recognized by the same rose emblem as her precious ring's. There, attracted by the scent of roses, she witnesses Anthy Himemiya tending the flowers, accompanied by the Student Council President Touga Kiryuu and Vice President Kyouichi Saionji, who seem to be arguing over Anthy. While Utena thinks nothing of the occurrence, the Student Council gathers to discuss an important matter. 

Subsequently, a misunderstanding leads to Utena being dragged into the world of Duelists—those with rings similar to her own. The Duelists fight for the ownership of the Rose Bride, Anthy Himemiya, who is said to possess great power. Wanting to prove her capabilities as a prince, and enraged that Anthy is being wronged and objectified, Utena resolves to fight against the Duelists to save her from the cruel fate.",https://cdn.myanimelist.net/images/anime/1078/95285.jpg,0.20424326523109718,0.5441017791906286
2994,0.7575035095214844,0.1670107394456863,2.686746447679764,"Mystery, Police, Psychological, Supernatural, Thriller",ディレクターズカット完全決着版 〜リライト,Special,2,"Aug 31, 2007 to Aug 22, 2008",Shueisha,VIZ Media,Madhouse,Manga,1 hr. 52 min. per ep.,R - 17+ (violence & profanity),"When approached by a fellow death god tempted to visit the human realm, Ryuk recounts his own journey to the other side and the story of Light Yagami—a brilliant young man who impressed him there. 

One day at school, Light stumbles upon Ryuk's lost Death Note and realizes it is not an ordinary notebook. He learns that it has the ability to kill every person whose name is written inside, provided that the user can visualize the victim's face. Having long deplored the decadence of current society, Light believes this sinister weapon offers him an unexpected opportunity: to eradicate all evil and bring about a new ideal world.

Following a string of fatal heart attacks, the authorities start to suspect that the alarming number of dead criminals is not coincidental. Determined to uncover the mysterious culprit, they join forces with L, an internationally renowned detective. As the death count escalates, Light and L clash in a breathtaking confrontation of wits and deception—a duel that will decide the future of humanity.",https://cdn.myanimelist.net/images/anime/13/8518.jpg,0.17505048728148861,0.6410129050734852
36726,0.6918632388114929,0.0035021668300032,5.114494683627815,"Comedy, Ecchi, Harem, Romance, Shounen, Supernatural",ゆらぎ荘の幽奈さん,TV,12,"Jul 14, 2018 to Sep 29, 2018","Aniplex, Shueisha, BS11",Aniplex of America,Xebec,Manga,23 min. per ep.,R+ - Mild Nudity,"Once a hot springs inn, now a boarding house with extraordinarily cheap rent, Yuragi-sou is virtually uninhabited save for a few peculiar residents. As rumor has it, it is haunted by a vile ghost which scares away all potential tenants. Therefore, it is the perfect refuge for Fuyuzora Kogarashi—a broke, homeless psychic seeking an affordable roof to stay under and ghosts to exorcise.

Kogarashi prepares for a face-off against the ghost, only to find out it is not as malicious as the rumors made it out to be. Instead, it is the ghost of a beautiful, silver-haired girl whose only recollection of her life before death is her name: Yuuna. Even more baffling is that the other tenants of Yuragi-sou not only are able to see Yuuna as well, but each has their own supernatural ability.

Amidst the chaos caused by his quirky fellow residents, Kogarashi attempts to uncover the regret that keeps Yuuna anchored to the world of the living, lest she become an evil spirit sentenced to spend her afterlife in hell.",https://cdn.myanimelist.net/images/anime/1462/98802.jpg,0.29070815965093666,0.6116322229793817
3667,0.6684686541557312,0.0019188858568668,2.917270106291596,"Action, Ecchi, Magic, Military, Sci-Fi",ストライクウィッチーズ,TV,12,"Jul 4, 2008 to Sep 19, 2008","GDH, Kadokawa Shoten, KlockWorx, NTT Docomo",Funimation,Gonzo,Original,24 min. per ep.,R+ - Mild Nudity,"In the year 1939, humanity was on the verge of destruction. Equipped with weapons of devastating power, a mysterious alien race, known as the Neuroi, began an invasion of the Earth, ravaging the planet, obliterating countries, and vanquishing human armies. To counter this seemingly unstoppable force, the world's powers united. A new device was produced, called the Striker Unit, capable of facing Neuroi technology. Girls equipped with the Striker Unit became known as the Witches, forming humanity's last line of defense. They began their fight against the Neuroi, utilizing their now-enhanced magical abilities, flaunting destructive weapons no human could manage.

Fast forward to 1944—Yoshika Miyafuji is a young teenage girl who eventually decides to join the 501st Joint Fighter Wing, known as the ""Strike Witches."" With no formal training however, can Miyafuji learn to cooperate with her fellow Strike Witches? And if so, can she save humanity from the Neuroi onslaught?",https://cdn.myanimelist.net/images/anime/13/75524.jpg,0.5641450870227431,0.6476039407291336
13759,0.7818692326545715,0.1624530106782913,2.3682927165612284,"Slice of Life, Comedy, Drama, Romance, School",さくら荘のペットな彼女,TV,24,"Oct 9, 2012 to Mar 26, 2013","Frontier Works, Genco, Media Factory, Animax, Mainichi Broadcasting System, ASCII Media Works, Sony Music Communications",Sentai Filmworks,J.C.Staff,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,"At Suimei High, the Sakura-sou dormitory is infamous for housing the school's most notorious delinquents. Thus, when the relatively tame Sorata Kanda is transferred to the dorm, escaping this insane asylum becomes his foremost goal. Trapped there for the time being, he must learn how to deal with his fellow residents, including bubbly animator Misaki Kamiigusa, charming playboy writer Jin Mitaka, and the ever-reclusive Ryuunosuke Akasaka. Surrounded by weirdness, Sorata frequently finds respite in his interactions with his one ""normal"" friend, aspiring voice actress Nanami Aoyama.

When Mashiro Shiina—a new foreign exchange student—joins the dormitory, Sorata is instantly enraptured by her beauty. Underneath her otherworldly appearance, Mashiro is an autistic savant, capable of world-renowned brilliance in her art, yet unable to perform simple daily tasks. After Sorata ends up in charge of taking care of Mashiro, the two inevitably grow closer, with Sorata's initial desire to escape the dormitory becoming a forgotten goal.

Despite their eccentricities, every resident is incredible in their own field, leaving Sorata to contend with his own lack of any particular skill. With brilliance all around him, he thus strives to become an equal to their talent. Revolving around the hardships and joys of its colorful cast, Sakura-sou no Pet na Kanojo is a heartwarming coming-of-age tale of friendship, love, ambition, and heartbreak—through the lens of an ordinary person surrounded by the extraordinary.",https://cdn.myanimelist.net/images/anime/4/43643.jpg,0.20169985419304481,0.6658353569622663
25159,0.6707735657691956,0.0118322344496846,3.2173746987419336,"Harem, Slice of Life, Comedy, Supernatural, Romance, School",異能バトルは日常系のなかで,TV,12,"Oct 7, 2014 to Dec 23, 2014","TV Tokyo, Sotsu, Half H.P Studio, Ultra Super Pictures, DIVE II Entertainment, Avex Pictures",Sentai Filmworks,Trigger,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,"During a Literature Club meeting, the four club members—along with their faculty adviser's niece—suddenly find themselves with supernatural powers. Now capable of fabricating black flames, resident chuunibyou Jurai Andou is the most ecstatic about their new abilities; unfortunately, his own is only for show and unable to accomplish anything of substance. Moreover, he is completely outclassed by those around him: fellow club member Tomoyo Kanzaki manipulates time, Jurai's childhood friend Hatoko Kushikawa wields control over the five elements, club president Sayumi Takanashi can repair both inanimate objects and living things, and their adviser's niece Chifuyu Himeki is able to create objects out of thin air.

However, while the mystery of why they received these powers looms overhead, very little has changed for the Literature Club. The everyday lives of these five superpowered students continue on, albeit now tinged with the supernatural.",https://cdn.myanimelist.net/images/anime/8/67047.jpg,0.3626901973237942,0.6091568920801154
985,0.7633545994758606,0.8404216170310974,3.0144338547452434,"Adventure, Drama, Fantasy, Shounen",ドラゴンボールＺ・絶望への反抗！！残された超戦士・悟飯とトランク,Special,1,"Feb 24, 1993",Unknown,Funimation,Toei Animation,Manga,48 min.,PG-13 - Teens 13 or older,"It has been thirteen years since the Androids began their killing rampage and Son Gohan is the only person fighting back. He takes Bulma's son Trunks as a student and even gives his own life to save Trunks's. Now Trunks must figure out a way to change this apocalyptic future. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/7/10207.jpg,0.014910413847022777,0.6136657623500931
974,0.6245999336242676,0.0226091742515563,3.0668018402625594,"Adventure, Psychological, Comedy, Sci-Fi",デッド　リーブス,Movie,1,"Jan 16, 2004",Unknown,Manga Entertainment,Production I.G,Original,53 min.,R+ - Mild Nudity,"Shortly after waking up in an unknown street with no clothes or memories, Retro and Pandy team up and begin a life of thrill chasing and violence. Retro's wild antics and Pandy's carefree personality make them the perfect partners in crime to cause mayhem wherever they strike.

When an accidental mistake lands them behind bars, Retro and Pandy are sent to Dead Leaves—a high-security prison on the Moon. Once there, they soon discover that the other inmates are clones, all products of genetic mutation experiments. With nothing better to do, they escape from their cell and lead a prison break with the other captives. Armed with a crew of mutants and a hunger for havoc, the chaotic duo begins their wacky escape.",https://cdn.myanimelist.net/images/anime/1827/112657.jpg,0.32493943216426224,0.5646678333322666
30123,0.6887195706367493,0.1222935393452644,2.7953802886825585,"Fantasy, Romance, Drama, Shoujo",赤髪の白雪姫,TV,12,"Jul 7, 2015 to Sep 22, 2015","Hakusensha, Warner Bros. Japan, KlockWorx, Showgate",Funimation,Bones,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"Although her name means ""snow white,"" Shirayuki is a cheerful, red-haired girl living in the country of Tanbarun who works diligently as an apothecary at her herbal shop. Her life changes drastically when she is noticed by the silly prince of Tanbarun, Prince Raji, who then tries to force her to become his concubine. Unwilling to give up her freedom, Shirayuki cuts her long red hair and escapes into the forest, where she is rescued from Raji by Zen Wistalia, the second prince of a neighboring country, and his two aides. Hoping to repay her debt to the trio someday, Shirayuki sets her sights on pursuing a career as the court herbalist in Zen's country, Clarines.

Akagami no Shirayuki-hime depicts Shirayuki's journey toward a new life at the royal palace of Clarines, as well as Zen's endeavor to become a prince worthy of his title. As loyal friendships are forged and deadly enemies formed, Shirayuki and Zen slowly learn to support each other as they walk their own paths.",https://cdn.myanimelist.net/images/anime/10/75764.jpg,0.19757863213355398,0.5904913829361101
22147,0.6915973424911499,0.1155693531036377,2.31113430272128,"Comedy, Drama, Fantasy, Magic",甘城ブリリアントパーク,TV,13,"Oct 7, 2014 to Dec 26, 2014","Avex Entertainment, TBS, DAX Production, flying DOG, Mobcast",Sentai Filmworks,Kyoto Animation,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,"Seiya Kanie, a smart and extremely narcissistic high school student, believes that the beautiful but reserved Isuzu Sento has invited him on a date at an amusement park called Amagi Brilliant Park. Much to his chagrin, not only is the location a run-down facility, the supposed date is merely a recruitment tour where Sento and Princess Latifa Fleuranza, the owner of the theme park, ask him to become the park's new manager. Their cause for desperation? As stipulated in a land-use contract, Amagi has less than three months to meet a quota of 500,000 guests, or the park will be closed for good and the land redeveloped by a greedy real-estate company.

Seiya is won over by the revelation that Amagi is no ordinary amusement park; many of its employees are Maple Landers—mysterious magical beings who live in the human world and are nourished by the energy created by people having fun. Entrusted with the hopes and dreams of this far-off enchanted land, Seiya must now use his many skills to bring Amagi back on its feet, or watch it crumble before his eyes.",https://cdn.myanimelist.net/images/anime/5/85435.jpg,0.24547346049626165,0.6023725660921723
7711,0.7587073445320129,0.221019759774208,2.451906856602362,Fantasy,借りぐらしのアリエッティ,Movie,1,"Jul 17, 2010",Unknown,Walt Disney Studios,Studio Ghibli,Novel,1 hr. 34 min.,G - All Ages,"While spending the summer at his aunt's house, the young but sickly Shou makes an amazing discovery: after following the house cat into the bushes, he gets a glimpse of a miniature girl about the size of his finger! Calling her kind ""Borrowers,"" as they survive on tiny bits of human possessions, the girl introduces herself as Arrietty. As he discovers that she lives in the house basement with her parents, Pod and Homily, Shou becomes imaginably excited at the idea of such unique neighbors.

However, he fails to understand the adversities they face on a daily basis. In addition to keeping their existence hidden, they must also embark on perilous adventures into human territory, from the house to the outdoors, in order to make a living. Despite her parents' warnings, Arrietty befriends Shou, stirring up unexpected events that may change their lives forever.

Delighting the eye and conquering the heart, the breath-taking story of a friendship transcending the tensions between two different human kinds begins.",https://cdn.myanimelist.net/images/anime/1974/116417.jpg,0.16176547440519456,0.6393189705066493
35821,0.7008306384086609,0.1399668306112289,3.988483420771591,"Comedy, Seinen",ちおちゃんの通学路,TV,12,"Jul 6, 2018 to Sep 21, 2018",Unknown,Funimation,Diomedéa,Manga,23 min. per ep.,PG-13 - Teens 13 or older,"For the average Japanese high school student, walking to school can be a chore, but for first-year Chio Miyamo, it's always an adventure. Constantly running late due to her long night sessions playing video games, she is forced to come up with new routes to make it to Samejima Private Academy on time. 

On her many bizarre journeys to school, Chio contends with obstacles like street-blocking detours, overzealous kabaddi players, and befuddled motorcycle gang leaders. But these minor hindrances are no match for the special ops training that Chio, AKA the legendary assassin ""Bloody Butterfly,"" has received from her extensive gaming obsession. Together with her best friends Manana Nonomura and Yuki Hosokawa, Chio will do whatever it takes to avoid her school's harsh penalties for tardiness.",https://cdn.myanimelist.net/images/anime/1073/95042.jpg,0.12948790382246092,0.5865620914914209
